timestamp,datetime_utc,price_open,price_high,price_low,price_close,liquidation_long_usd,liquidation_short_usd,liquidation_total_usd,funding_open,funding_high,funding_low,funding_close,oi_open,oi_high,oi_low,oi_close,oi_weight_open,oi_weight_high,oi_weight_low,oi_weight_close,cvd_open,cvd_high,cvd_low,cvd_close
1779422400000,2026-05-22T04:00:00.000Z,77779.98,77900,77775,77803.92,0,350676.29098,350676.29098,0.003418,0.003418,0.002693,0.002693,7843071166,7857995642,7843071166,7852631415,0.003532,0.00372,0.003308,0.003308,0,0,0,0
1779424200000,2026-05-22T04:30:00.000Z,77803.92,77810.58,77637.99,77655.42,3182.6455,248.42272,3431.06822,0.002693,0.002693,0.002021,0.002021,7852631415,7852631415,7831242133,7833040462,0.002997,0.002997,0.002507,0.002507,0,0,0,0
1779426000000,2026-05-22T05:00:00.000Z,77655.43,77726,77575.51,77602.39,12718.4669,3028.4349,15746.9018,0.002021,0.002029,0.001315,0.001315,7833040462,7839153284,7820526892,7822073396,0.002316,0.002398,0.002159,0.002159,0,0,0,0
1779427800000,2026-05-22T05:30:00.000Z,77602.39,77669.9,77454.56,77489,4706.4502,931.344,5637.7942,0.001315,0.001315,0.00072,0.00072,7822073396,7830960246,7801495731,7801495731,0.002112,0.002136,0.002024,0.00209,0,0,0,0
1779429600000,2026-05-22T06:00:00.000Z,77489,77525.85,77417.65,77466.28,178323.00141,70078.6,248401.60141,0.00072,0.00072,-0.000037,-0.000037,7801495731,7802114869,7785295430,7787809193,0.002063,0.002063,0.001586,0.001623,0,0,0,0
1779431400000,2026-05-22T06:30:00.000Z,77466.29,77515,77370.4,77423.41,17751.00326,696.3768,18447.380060000003,-0.000037,-0.000037,-0.000624,-0.000624,7787809193,7790903571,7778903316,7781650993,0.001586,0.001588,0.001523,0.001526,0,0,0,0
1779433200000,2026-05-22T07:00:00.000Z,77423.41,77524.3,77288.77,77509.05,53039.6262,8480.4706,61520.0968,-0.000624,-0.000396,-0.000966,-0.000524,7781650993,7805156209,7773163851,7804311440,0.001583,0.001583,0.000998,0.001451,0,0,0,0
1779435000000,2026-05-22T07:30:00.000Z,77509.04,77543.38,77400,77408.06,88080.9034,464.8956,88545.799,-0.000524,-0.000503,-0.000822,-0.000791,7804311440,7808575696,7788087385,7788087385,0.001752,0.001815,0.001744,0.001815,0,0,0,0
1779436800000,2026-05-22T08:00:00.000Z,77408.07,77535,77367.92,77490.56,6790.3233,257502.8324,264293.1557,-0.000791,-0.000726,-0.000935,-0.000751,7788087385,7802092317,7779933011,7797150993,0.001938,0.002593,0.001221,0.00249,0,0,0,0
1779438600000,2026-05-22T08:30:00.000Z,77490.55,77495.48,77216,77267.38,331428.97533,154.8982,331583.87353,-0.000751,-0.000268,-0.000751,-0.000275,7797150993,7799252213,7771718186,7773837515,0.00332,0.003817,0.00332,0.003809,0,0,0,0
1779440400000,2026-05-22T09:00:00.000Z,77267.39,77308.85,77200,77266.01,40791.42345,5264.0207,46055.44415,-0.000275,0.000754,-0.000306,0.000754,7773837515,7782028625,7768149171,7777380662,0.003994,0.004358,0.003914,0.004318,0,0,0,0
1779442200000,2026-05-22T09:30:00.000Z,77266,77360,77207.39,77307.11,11390.91126,7.71964,11398.6309,0.000754,0.001335,0.000736,0.001323,7777380662,7788572660,7771574976,7783824508,0.004421,0.004592,0.004388,0.004592,0,0,0,0
1779444000000,2026-05-22T10:00:00.000Z,77307.12,77350.17,77261.73,77347.24,77.4142,973.88172,1051.29592,0.001323,0.001323,0.001139,0.001299,7783824508,7790625435,7779033377,7789798925,0.004768,0.004982,0.004768,0.00495,0,0,0,0
1779445800000,2026-05-22T10:30:00.000Z,77347.23,77363.01,77282.91,77312,6845.4847,776.5125,7621.9972,0.001299,0.001455,0.001217,0.001244,7789798925,7793463412,7787890408,7793463412,0.005099,0.005123,0.005069,0.00511,0,0,0,0
1779447600000,2026-05-22T11:00:00.000Z,77311.99,77360,77184.45,77315.24,74134.98955,0,74134.98955,0.001244,0.00151,0.00115,0.00151,7793463412,7796491491,7780810757,7791601688,0.004984,0.005022,0.004874,0.004874,0,0,0,0
1779449400000,2026-05-22T11:30:00.000Z,77315.23,77430.55,77304.13,77428.84,0,9825.1288,9825.1288,0.00151,0.001864,0.00151,0.001832,7791601688,7806940022,7790819287,7805021864,0.004956,0.005006,0.004889,0.005006,0,0,0,0
