timestamp,datetime_utc,price_open,price_high,price_low,price_close,liquidation_long_usd,liquidation_short_usd,liquidation_total_usd,funding_open,funding_high,funding_low,funding_close,oi_open,oi_high,oi_low,oi_close,oi_weight_open,oi_weight_high,oi_weight_low,oi_weight_close,cvd_open,cvd_high,cvd_low,cvd_close
1780329300000,2026-06-01T15:55:00.000Z,71060.9,71129.4,71035.3,71099.4,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7503644428.34293,7503644428.34293,7503644428.34293,7503644428.34293,0.00004438,0.00004438,0.00004438,0.00004438,-15971.589000000004,-15971.589000000004,-15971.589000000004,-15971.589000000004
1780329600000,2026-06-01T16:00:00.000Z,71099.5,71172.7,71075.4,71111.6,0,0,0,0.0001,0.0001,0.0001,0.0001,7515122455.952412,7515122455.952412,7515122455.952412,7515122455.952412,0.0001,0.0001,0.0001,0.0001,-15884.873000000003,-15884.873000000003,-15884.873000000003,-15884.873000000003
1780329900000,2026-06-01T16:05:00.000Z,71111.7,71115.1,70852.7,70866.2,0,0,0,0.0001,0.0001,0.0001,0.0001,7517073615.870612,7517073615.870612,7517073615.870612,7517073615.870612,0.0001,0.0001,0.0001,0.0001,-16909.552000000003,-16909.552000000003,-16909.552000000003,-16909.552000000003
1780330200000,2026-06-01T16:10:00.000Z,70866.2,70907.7,70650.9,70857.4,0,0,0,0.0001,0.0001,0.0001,0.0001,7483371623.203778,7483371623.203778,7483371623.203778,7483371623.203778,0.0001,0.0001,0.0001,0.0001,-17346.981000000003,-17346.981000000003,-17346.981000000003,-17346.981000000003
1780330500000,2026-06-01T16:15:00.000Z,70857.4,70932.4,70800,70886.8,0,0,0,0.0001,0.0001,0.0001,0.0001,7473438640.4892,7473438640.4892,7473438640.4892,7473438640.4892,0.0001,0.0001,0.0001,0.0001,-16838.824000000004,-16838.824000000004,-16838.824000000004,-16838.824000000004
1780330800000,2026-06-01T16:20:00.000Z,70886.8,70943.5,70861.3,70902.2,0,0,0,0.0001,0.0001,0.0001,0.0001,7483298763.14804,7483298763.14804,7483298763.14804,7483298763.14804,0.0001,0.0001,0.0001,0.0001,-16869.192000000003,-16869.192000000003,-16869.192000000003,-16869.192000000003
1780331100000,2026-06-01T16:25:00.000Z,70902.2,71070.5,70896.7,71070.5,0,0,0,0.0001,0.0001,0.0001,0.0001,7492576159.071,7492576159.071,7492576159.071,7492576159.071,0.0001,0.0001,0.0001,0.0001,-16758.465000000004,-16758.465000000004,-16758.465000000004,-16758.465000000004
1780331400000,2026-06-01T16:30:00.000Z,71070.5,71173.6,71018.6,71166.4,0,0,0,0.0001,0.0001,0.0001,0.0001,7495649919.5345,7495649919.5345,7495649919.5345,7495649919.5345,0.0001,0.0001,0.0001,0.0001,-16508.893000000004,-16508.893000000004,-16508.893000000004,-16508.893000000004
1780331700000,2026-06-01T16:35:00.000Z,71166.4,71228.9,71077.3,71184.6,0,0,0,0.0001,0.0001,0.0001,0.0001,7507270858.8201,7507270858.8201,7507270858.8201,7507270858.8201,0.0001,0.0001,0.0001,0.0001,-16435.210000000003,-16435.210000000003,-16435.210000000003,-16435.210000000003
1780332000000,2026-06-01T16:40:00.000Z,71184.6,71329,71159.8,71315,0,0,0,0.0001,0.0001,0.0001,0.0001,7523780572.94446,7523780572.94446,7523780572.94446,7523780572.94446,0.0001,0.0001,0.0001,0.0001,-16343.372000000003,-16343.372000000003,-16343.372000000003,-16343.372000000003
1780332300000,2026-06-01T16:45:00.000Z,71314.9,71400,71314.9,71350.5,0,0,0,0.0001,0.0001,0.0001,0.0001,7537753649.746233,7537753649.746233,7537753649.746233,7537753649.746233,0.0001,0.0001,0.0001,0.0001,-16452.941000000003,-16452.941000000003,-16452.941000000003,-16452.941000000003
1780332600000,2026-06-01T16:50:00.000Z,71350.4,71400,71311.8,71399.8,0,0,0,0.0001,0.0001,0.0001,0.0001,7538754904.6304,7538754904.6304,7538754904.6304,7538754904.6304,0.0001,0.0001,0.0001,0.0001,-16452.941000000003,-16452.941000000003,-16452.941000000003,-16452.941000000003
1780332900000,2026-06-01T16:55:00.000Z,71399.8,71600,71399.7,71537.7,0,0,0,0.0001,0.0001,0.0001,0.0001,7540320677.7944,7540320677.7944,7540320677.7944,7540320677.7944,0.0001,0.0001,0.0001,0.0001,-15385.393000000002,-15385.393000000002,-15385.393000000002,-15385.393000000002
1780333200000,2026-06-01T17:00:00.000Z,71537.7,71591.2,71438.9,71567.8,0,0,0,0.0001,0.0001,0.0001,0.0001,7589611228.971606,7589611228.971606,7589611228.971606,7589611228.971606,0.0001,0.0001,0.0001,0.0001,-15630.647000000003,-15630.647000000003,-15630.647000000003,-15630.647000000003
1780333500000,2026-06-01T17:05:00.000Z,71567.8,71598.6,71529.4,71539.9,0,0,0,0.0001,0.0001,0.0001,0.0001,7607327629.316286,7607327629.316286,7607327629.316286,7607327629.316286,0.0001,0.0001,0.0001,0.0001,-15765.609000000002,-15765.609000000002,-15765.609000000002,-15765.609000000002
1780333800000,2026-06-01T17:10:00.000Z,71539.9,71609.8,71539.9,71558.4,0,0,0,0.0001,0.0001,0.0001,0.0001,7604533767.6003,7604533767.6003,7604533767.6003,7604533767.6003,0.0001,0.0001,0.0001,0.0001,-15766.514000000003,-15766.514000000003,-15766.514000000003,-15766.514000000003
1780334100000,2026-06-01T17:15:00.000Z,71558.4,71631.3,71439,71514.3,0,0,0,0.0001,0.0001,0.0001,0.0001,7603846426.5797,7603846426.5797,7603846426.5797,7603846426.5797,0.0001,0.0001,0.0001,0.0001,-16069.192000000003,-16069.192000000003,-16069.192000000003,-16069.192000000003
1780334400000,2026-06-01T17:20:00.000Z,71514.4,71548,71494.7,71517.2,0,0,0,0.0001,0.0001,0.0001,0.0001,7590329581.809395,7590329581.809395,7590329581.809395,7590329581.809395,0.0001,0.0001,0.0001,0.0001,-16002.774000000003,-16002.774000000003,-16002.774000000003,-16002.774000000003
1780334700000,2026-06-01T17:25:00.000Z,71517.1,71720.5,71484.2,71707.3,0,0,0,0.0001,0.0001,0.0001,0.0001,7586128690.000502,7586128690.000502,7586128690.000502,7586128690.000502,0.0001,0.0001,0.0001,0.0001,-15610.067000000003,-15610.067000000003,-15610.067000000003,-15610.067000000003
1780335000000,2026-06-01T17:30:00.000Z,71707.3,71761.1,71500,71506.4,0,0,0,0.0001,0.0001,0.0001,0.0001,7615189264.932369,7615189264.932369,7615189264.932369,7615189264.932369,0.0001,0.0001,0.0001,0.0001,-15849.991000000002,-15849.991000000002,-15849.991000000002,-15849.991000000002
1780335300000,2026-06-01T17:35:00.000Z,71506.5,71607.6,71500,71558.9,0,0,0,0.0001,0.0001,0.0001,0.0001,7581762393.096251,7581762393.096251,7581762393.096251,7581762393.096251,0.0001,0.0001,0.0001,0.0001,-16003.488000000001,-16003.488000000001,-16003.488000000001,-16003.488000000001
1780335600000,2026-06-01T17:40:00.000Z,71559,71733.1,71528.2,71694.6,0,0,0,0.0001,0.0001,0.0001,0.0001,7584048401.019538,7584048401.019538,7584048401.019538,7584048401.019538,0.0001,0.0001,0.0001,0.0001,-15878.274000000001,-15878.274000000001,-15878.274000000001,-15878.274000000001
1780335900000,2026-06-01T17:45:00.000Z,71694.6,71719.9,71622.2,71717,0,0,0,0.0001,0.0001,0.0001,0.0001,7600294646.5584,7600294646.5584,7600294646.5584,7600294646.5584,0.0001,0.0001,0.0001,0.0001,-15763.271,-15763.271,-15763.271,-15763.271
1780336200000,2026-06-01T17:50:00.000Z,71716.9,71788.5,71660.9,71695.7,0,0,0,0.0001,0.0001,0.0001,0.0001,7600317582.821,7600317582.821,7600317582.821,7600317582.821,0.0001,0.0001,0.0001,0.0001,-15465.083,-15465.083,-15465.083,-15465.083
1780336500000,2026-06-01T17:55:00.000Z,71695.6,71730.5,71594.3,71617.9,0,0,0,0.0001,0.0001,0.0001,0.0001,7592997870.0756,7592997870.0756,7592997870.0756,7592997870.0756,0.0001,0.0001,0.0001,0.0001,-15540.416000000001,-15540.416000000001,-15540.416000000001,-15540.416000000001
1780336800000,2026-06-01T18:00:00.000Z,71617.5,71670.7,71571.6,71575.6,0,0,0,0.0001,0.0001,0.0001,0.0001,7583834259.276508,7583834259.276508,7583834259.276508,7583834259.276508,0.0001,0.0001,0.0001,0.0001,-15694.213000000002,-15694.213000000002,-15694.213000000002,-15694.213000000002
1780337100000,2026-06-01T18:05:00.000Z,71575.6,71584.4,71525.8,71565.1,0,0,0,0.0001,0.0001,0.0001,0.0001,7573960572.5548,7573960572.5548,7573960572.5548,7573960572.5548,0.0001,0.0001,0.0001,0.0001,-15803.365000000002,-15803.365000000002,-15803.365000000002,-15803.365000000002
1780337400000,2026-06-01T18:10:00.000Z,71565.1,71577.9,71431.2,71457.8,0,0,0,0.0001,0.0001,0.0001,0.0001,7562383138.5872,7562383138.5872,7562383138.5872,7562383138.5872,0.0001,0.0001,0.0001,0.0001,-15992.998000000001,-15992.998000000001,-15992.998000000001,-15992.998000000001
1780337700000,2026-06-01T18:15:00.000Z,71457.9,71482.8,71356.1,71383.9,0,0,0,0.0001,0.0001,0.0001,0.0001,7544092618.7892,7544092618.7892,7544092618.7892,7544092618.7892,0.0001,0.0001,0.0001,0.0001,-16069.444000000001,-16069.444000000001,-16069.444000000001,-16069.444000000001
1780338000000,2026-06-01T18:20:00.000Z,71384,71440.7,71350.1,71395.8,0,0,0,0.0001,0.0001,0.0001,0.0001,7536037620.3717,7536037620.3717,7536037620.3717,7536037620.3717,0.0001,0.0001,0.0001,0.0001,-16018.357000000002,-16018.357000000002,-16018.357000000002,-16018.357000000002
1780338300000,2026-06-01T18:25:00.000Z,71395.9,71527,71390.6,71527,0,0,0,0.0001,0.0001,0.0001,0.0001,7539218412.0322,7539218412.0322,7539218412.0322,7539218412.0322,0.0001,0.0001,0.0001,0.0001,-15893.380000000001,-15893.380000000001,-15893.380000000001,-15893.380000000001
1780338600000,2026-06-01T18:30:00.000Z,71527,71657.1,71491,71605.6,0,0,0,0.0001,0.0001,0.0001,0.0001,7553330022.754,7553330022.754,7553330022.754,7553330022.754,0.0001,0.0001,0.0001,0.0001,-15886.681,-15886.681,-15886.681,-15886.681
1780338900000,2026-06-01T18:35:00.000Z,71605.5,71634.6,71538.1,71557,0,0,0,0.0001,0.0001,0.0001,0.0001,7562242196.471984,7562242196.471984,7562242196.471984,7562242196.471984,0.0001,0.0001,0.0001,0.0001,-15902.681,-15902.681,-15902.681,-15902.681
1780339200000,2026-06-01T18:40:00.000Z,71557.1,71600,71480.1,71480.1,0,0,0,0.0001,0.0001,0.0001,0.0001,7557235675.03559,7557235675.03559,7557235675.03559,7557235675.03559,0.0001,0.0001,0.0001,0.0001,-15906.406,-15906.406,-15906.406,-15906.406
1780339500000,2026-06-01T18:45:00.000Z,71480.1,71480.1,71388.7,71403.4,0,0,0,0.0001,0.0001,0.0001,0.0001,7549894861.0398445,7549894861.0398445,7549894861.0398445,7549894861.0398445,0.0001,0.0001,0.0001,0.0001,-16066.867,-16066.867,-16066.867,-16066.867
1780339800000,2026-06-01T18:50:00.000Z,71403.4,71528.6,71355.6,71524.9,0,0,0,0.0001,0.0001,0.0001,0.0001,7519591767.9715,7519591767.9715,7519591767.9715,7519591767.9715,0.0001,0.0001,0.0001,0.0001,-16221.529,-16221.529,-16221.529,-16221.529
1780340100000,2026-06-01T18:55:00.000Z,71524.9,71525,71456.4,71470.1,0,0,0,0.0001,0.0001,0.0001,0.0001,7522205927.3948,7522205927.3948,7522205927.3948,7522205927.3948,0.0001,0.0001,0.0001,0.0001,-16224.57,-16224.57,-16224.57,-16224.57
1780340400000,2026-06-01T19:00:00.000Z,71470.1,71477.2,71419.5,71431.6,0,0,0,0.0001,0.0001,0.0001,0.0001,7516371325.47,7516371325.47,7516371325.47,7516371325.47,0.0001,0.0001,0.0001,0.0001,-16243.289999999999,-16243.289999999999,-16243.289999999999,-16243.289999999999
1780340700000,2026-06-01T19:05:00.000Z,71431.6,71449.9,71400.9,71415,0,0,0,0.0001,0.0001,0.0001,0.0001,7516143336.532384,7516143336.532384,7516143336.532384,7516143336.532384,0.0001,0.0001,0.0001,0.0001,-16236.516,-16236.516,-16236.516,-16236.516
1780341000000,2026-06-01T19:10:00.000Z,71415,71429.9,71376,71404.3,0,0,0,0.0001,0.0001,0.0001,0.0001,7511564602.935,7511564602.935,7511564602.935,7511564602.935,0.0001,0.0001,0.0001,0.0001,-16235.472,-16235.472,-16235.472,-16235.472
1780341300000,2026-06-01T19:15:00.000Z,71404.3,71420,71358,71398.5,0,0,0,0.0001,0.0001,0.0001,0.0001,7510598588.463177,7510598588.463177,7510598588.463177,7510598588.463177,0.0001,0.0001,0.0001,0.0001,-16125.458,-16125.458,-16125.458,-16125.458
1780341600000,2026-06-01T19:20:00.000Z,71398.4,71458.8,71398.4,71440.9,0,0,0,0.0001,0.0001,0.0001,0.0001,7505433365.248,7505433365.248,7505433365.248,7505433365.248,0.0001,0.0001,0.0001,0.0001,-16107.51,-16107.51,-16107.51,-16107.51
1780341900000,2026-06-01T19:25:00.000Z,71440.9,71613.4,71426.5,71600.1,0,0,0,0.0001,0.0001,0.0001,0.0001,7512419758.592958,7512419758.592958,7512419758.592958,7512419758.592958,0.0001,0.0001,0.0001,0.0001,-15872.925,-15872.925,-15872.925,-15872.925
1780342200000,2026-06-01T19:30:00.000Z,71600,71645.2,71577,71618.4,0,0,0,0.0001,0.0001,0.0001,0.0001,7532449159.486046,7532449159.486046,7532449159.486046,7532449159.486046,0.0001,0.0001,0.0001,0.0001,-15846.234999999999,-15846.234999999999,-15846.234999999999,-15846.234999999999
1780342500000,2026-06-01T19:35:00.000Z,71618.5,71627,71528.9,71613.6,0,0,0,0.0001,0.0001,0.0001,0.0001,7536597724.216946,7536597724.216946,7536597724.216946,7536597724.216946,0.0001,0.0001,0.0001,0.0001,-15902.806999999999,-15902.806999999999,-15902.806999999999,-15902.806999999999
1780342800000,2026-06-01T19:40:00.000Z,71613.6,71630,71506.6,71612.1,0,0,0,0.0001,0.0001,0.0001,0.0001,7532229369.9905,7532229369.9905,7532229369.9905,7532229369.9905,0.0001,0.0001,0.0001,0.0001,-15950.936,-15950.936,-15950.936,-15950.936
1780343100000,2026-06-01T19:45:00.000Z,71612.1,71612.1,71490.3,71500,0,0,0,0.0001,0.0001,0.0001,0.0001,7527917810.024991,7527917810.024991,7527917810.024991,7527917810.024991,0.0001,0.0001,0.0001,0.0001,-15959.66,-15959.66,-15959.66,-15959.66
1780343400000,2026-06-01T19:50:00.000Z,71500,71566.4,71470.8,71513.5,0,0,0,0.0001,0.0001,0.0001,0.0001,7516268688.5,7516268688.5,7516268688.5,7516268688.5,0.0001,0.0001,0.0001,0.0001,-16036.392,-16036.392,-16036.392,-16036.392
1780343700000,2026-06-01T19:55:00.000Z,71513.4,71600,71493.1,71571,0,0,0,0.0001,0.0001,0.0001,0.0001,7516174733.835129,7516174733.835129,7516174733.835129,7516174733.835129,0.0001,0.0001,0.0001,0.0001,-16006.363,-16006.363,-16006.363,-16006.363
1780344000000,2026-06-01T20:00:00.000Z,71571,71571,71487.7,71509.5,0,0,0,0.0001,0.0001,0.0001,0.0001,7520219680.7513,7520219680.7513,7520219680.7513,7520219680.7513,0.0001,0.0001,0.0001,0.0001,-16026.661,-16026.661,-16026.661,-16026.661
1780344300000,2026-06-01T20:05:00.000Z,71509.4,71541.9,71495.4,71517.7,0,0,0,0.0001,0.0001,0.0001,0.0001,7514020468.8814,7514020468.8814,7514020468.8814,7514020468.8814,0.0001,0.0001,0.0001,0.0001,-16017.586,-16017.586,-16017.586,-16017.586
